city,year,month,date,temp_mean,precip_tot,rh_mean,wind_mean,rad_mean,et0_tot
Kilis,2022,10,2022-10-01,0.39703670195174434,-0.8259343603900738,-0.761764358302127,-1.075193143226094,-0.40357096383321195,-0.5414654318342336
Kilis,2022,11,2022-11-01,-0.4722900089471961,0.44017285084978297,0.674107251280267,-0.6408537604507694,-1.2677513626526442,-0.5271288214632404
Kilis,2022,12,2022-12-01,-1.0600974365004512,-0.33442416892229604,1.1432835749280759,-0.46555290995220694,-1.4224897235572127,-0.47807938261725386
Kilis,2023,1,2023-01-01,-1.4021704677108255,-0.11187929474258346,0.9364532065404275,0.11997436143331928,-1.2602920786418264,-0.4485559097884511
Kilis,2023,2,2023-02-01,-1.436922304056735,0.11810310899592619,0.34382120960053425,-0.9914506585143222,-0.6565645121339402,0.01813224664729843
Kilis,2023,3,2023-03-01,-0.6519946281424394,0.7920290874336516,1.00223335699315,-0.4041339822521713,-0.44227193053715963,0.6648932007970755
Kilis,2023,4,2023-04-01,-0.317378872794703,-0.41214938099307025,0.48093214311744253,-0.4140013601491642,0.26911727497120336,0.808860530004372
Kilis,2023,5,2023-05-01,0.3206267923020549,-0.6037979632773864,-0.6188069500612475,-0.24799317976203447,0.8972296203946678,-0.19540742018771928
Kilis,2023,6,2023-06-01,0.8693315682773228,-0.8221190653587669,-0.7413404753638062,1.3622972057552343,1.2679121890972043,-0.5319958101811113
Kilis,2023,7,2023-07-01,1.4339040539852956,-1.0527505611926382,-1.740579561970101,1.5275131538978404,1.4141235357241395,-0.5393547176069889
Kilis,2023,8,2023-08-01,1.4602225152057695,-0.8476454114956217,-0.7237469516661639,1.8914295136397488,0.9333387442276353,-0.5391201938039618
Kilis,2023,9,2023-09-01,0.9955186506678599,-0.7320470830406768,-0.7281310949990757,-0.19245905705409236,0.3225079492200668,-0.5388856700009346
Kilis,2023,10,2023-10-01,0.4185652468196913,-0.27586119410014043,-0.46949040616662413,-1.346609559594392,-0.49395609754851355,-0.51804040429088
Kilis,2023,11,2023-11-01,-0.3351477902181556,0.21597354341531855,0.0909595609148786,-0.7081311979195265,-1.0631441570198843,-0.5188906563776966
Kilis,2023,12,2023-12-01,-0.9165971285310996,0.405434234385211,1.1569543598732492,-0.3117333161521721,-1.4406717271089453,-0.4101785435903152
Kilis,2024,1,2024-01-01,-1.1766177924997727,1.7438650089209542,1.6674054271703733,-0.7912231215930753,-1.544338321167941,-0.2906186719044987
Kilis,2024,2,2024-02-01,-1.0338479227972026,0.09805116462360845,1.4493040823102514,-1.4887576860764342,-0.8926461226712575,0.5134347862725919
Kilis,2024,3,2024-03-01,-0.7868420625444559,0.474732427245972,1.0439538006156406,-0.5888330853686187,-0.2848758990220853,1.7720093422941252
Kilis,2024,4,2024-04-01,0.14685602227887712,-0.2808860688243497,0.26720594104782136,-1.3196103940993282,0.46429257896542286,2.059709476905691
Kilis,2024,5,2024-05-01,0.24817217304541977,0.21582153288480366,0.4459280941734238,0.21929344268172585,0.7052348342130439,0.34599809475592475
